model_name,model_slug,task_slug,category,score,eval_date
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,dimval-metathesis-lang-learning,lang-learning,0.180769,2026-04-12T23:03:27.420016Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,drelkovak-harmony-lang-learning,lang-learning,0.22,2026-04-12T23:00:40.483966Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,drelvak-reduplication-lang-learning,lang-learning,0.217857,2026-04-13T00:11:19.845354Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,grelkan-suppletion-lang-learning,lang-learning,0.44,2026-04-13T00:02:29.981608Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,drafnelt-switch-reference-lang-learning,lang-learning,0.8,2026-04-12T23:03:53.625136Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,kelstran-tone-lang-learning,lang-learning,0.0,2026-04-12T23:58:32.483263Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,prentova-allomorphy-wugtest-lang-learning,lang-learning,0.185714,2026-04-12T23:51:38.610705Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,skelth-allomorph-lang-learning,lang-learning,0.621429,2026-04-12T23:49:02.952279Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,gwelthar-mirative-evidential-tone-lang-learning,lang-learning,0.611538,2026-04-12T23:45:36.222768Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,norkvash-scalar-lang-learning,lang-learning,0.76,2026-04-12T23:42:27.440136Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,sklonveth-root-pattern-lang-learning,lang-learning,0.207143,2026-04-12T23:39:46.821531Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,skovar-deletion-lang-learning,lang-learning,0.2,2026-04-12T23:37:06.118004Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,strelkov-ergative-lang-learning,lang-learning,0.866667,2026-04-13T00:15:17.326353Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,telvari-evidentiality-lang-learning,lang-learning,0.836364,2026-04-12T23:36:04.297754Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,vrendel-templatic-lang-learning,lang-learning,0.727273,2026-04-12T23:42:37.316823Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,wukal-tones-lang-learning,lang-learning,0.363636,2026-04-12T23:21:03.140696Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,vrelthan-rule-interaction-lang-learning,lang-learning,0.45,2026-04-12T23:18:14.774352Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,threlkav-scope-ergativity-lang-learning,lang-learning,0.836364,2026-04-12T23:16:56.291426Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,trenval-bleeding-lang-learning,lang-learning,0.611538,2026-04-12T23:13:58.061139Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,trevkovan-gradation-lang-learning,lang-learning,0.428571,2026-04-12T23:08:49.860125Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,arithmetic-next-rf-learning,rf-learning,0.1,2026-04-13T02:50:28.706177Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,affine-cipher-word-rf-learning,rf-learning,0.0,2026-04-13T02:51:53.730998Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,battleship-1d-rf-learning,rf-learning,0.0,2026-04-13T03:18:31.411858Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,battleship-two-ships-rf-learning,rf-learning,0.1,2026-04-13T03:13:32.010707Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,chebyshev-point-rf-learning,rf-learning,0.1643,2026-04-13T10:45:41.187268Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,coin-balance-rf-learning,rf-learning,0.8412,2026-04-13T03:18:32.252841Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,bitstring-hamming-rf-learning,rf-learning,0.0,2026-04-13T03:23:36.189762Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,collatz-length-rf-learning,rf-learning,0.0248,2026-04-13T03:33:29.660181Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,crt-unique-rf-learning,rf-learning,0.9333,2026-04-13T03:38:35.812672Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,base7-decode-rf-learning,rf-learning,0.125,2026-04-13T03:58:31.561614Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,cubic-eval-rf-learning,rf-learning,0.8159,2026-04-13T04:03:32.752841Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,digitwise-l1-rf-learning,rf-learning,0.1541,2026-04-13T04:08:33.837089Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,divisor-count-rf-learning,rf-learning,0.0,2026-04-13T04:18:36.199563Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,fib-like-next-rf-learning,rf-learning,0.8125,2026-04-13T04:33:31.158244Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,graph-shortest-path-rf-learning,rf-learning,0.8,2026-04-13T04:38:35.029629Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,gray-hamming-rf-learning,rf-learning,0.15,2026-04-13T04:43:34.316582Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,hanoi-two-rf-learning,rf-learning,0.0667,2026-04-15T12:55:59.683602Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,manhattan-point-rf-learning,rf-learning,0.1,2026-04-15T22:11:36.788364Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,mastermind-aggregate-rf-learning,rf-learning,0.12,2026-04-15T12:58:12.426411Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,perm-footrule-rf-learning,rf-learning,0.0,2026-04-13T22:22:06.787516Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,recurrence-second-order-rf-learning,rf-learning,0.05,2026-04-13T22:27:09.867337Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,quadratic-root-rf-learning,rf-learning,0.1974,2026-04-13T22:37:09.169533Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,product-hotcold-rf-learning,rf-learning,0.1818,2026-04-13T22:37:09.636073Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,rule90-step-rf-learning,rf-learning,1.0,2026-04-13T22:48:16.418254Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,shift-cipher-rf-learning,rf-learning,0.9333,2026-04-13T22:53:14.133274Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,sudoku-2x2-rf-learning,rf-learning,0.9578,2026-04-13T22:57:13.380585Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,sum-product-xy-rf-learning,rf-learning,0.2,2026-04-13T23:03:13.187333Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,verbal-bandit-rf-learning,rf-learning,0.9,2026-04-13T23:08:11.620676Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,wordle-micro-rf-learning,rf-learning,0.0667,2026-04-13T23:13:16.542129Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,xor-subset-hamming-rf-learning,rf-learning,0.18,2026-04-13T03:11:29.479379Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,adaptive-sort-rule-proc-learning,proc-learning,0.3714,2026-04-13T15:47:47.264898Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,dialect-morphology-proc-learning,proc-learning,0.587,2026-04-13T16:07:46.411595Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,nim-variant-proc-learning,proc-learning,0.0,2026-04-16T02:13:44.74831Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,opponent-strategy-proc-learning,proc-learning,0.875,2026-04-16T01:50:09.809272Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,packet-filter-proc-learning,proc-learning,0.2,2026-04-16T02:03:43.841687Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,sql-reverse-engineering-proc-learning,proc-learning,0.115,2026-04-16T01:50:11.379547Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,state-machine-password-proc-learning,proc-learning,0.62,2026-04-16T01:50:16.61802Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,10000,unknown,0.0,2026-04-15T15:06:55.817233Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,serial-chain-reconstruction-assoc-learning,assoc-learning,0.2,2026-04-15T15:36:12.119207Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,pelvan-agreement-lang-learning,lang-learning,0.209091,2026-04-16T04:15:19.628624Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,kophar-quantity-lang-learning,lang-learning,0.742857,2026-04-16T04:12:30.129771Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,mixed-radix-number-lang-learning,lang-learning,0.0,2026-04-16T04:24:51.181855Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,skolvren-polysynthetic-lang-learning,lang-learning,0.0,2026-04-16T06:54:15.876533Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,grammar-induction-proc-learning,proc-learning,0.0,2026-04-16T08:58:28.128805Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,boolean-circuit-proc-learning,proc-learning,0.754,2026-04-16T08:54:23.764083Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,voting-protocol-proc-learning,proc-learning,0.8,2026-04-16T09:04:18.619338Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,lights-out-variant-proc-learning,proc-learning,0.626,2026-04-16T10:01:39.485118Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,dralven-tone-sandhi-lang-learning,lang-learning,0.25,2026-04-16T09:09:52.91806Z
Qwen 3 Next 80B Instruct,qwen3-next-80b-a3b-instruct,strevoklan-neg-lang-learning,lang-learning,0.57,2026-04-16T08:57:02.312255Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,spurious-hue-true-edge-assoc-learning,assoc-learning,0.5,2026-04-09T11:23:24.99778Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,inhibitory-summation-assoc-learning,assoc-learning,0.625,2026-04-09T11:16:32.875071Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,latent-cross-binding-assoc-learning,assoc-learning,0.666667,2026-04-04T10:27:07.440664Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,latent-set-binding-assoc-learning,assoc-learning,1.0,2026-04-05T00:22:00.462667Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,latent-set-variant-assoc-learning,assoc-learning,0.833333,2026-04-05T00:22:05.892299Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,learned-irrelevance-assoc-learning,assoc-learning,0.5,2026-04-04T11:11:22.623403Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,10001,unknown,0.375,2026-04-15T14:05:16.74407Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,counterfactual-sequence-rewrite-assoc-learning,assoc-learning,0.0,2026-04-10T11:24:23.277599Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,10002,unknown,0.5,2026-04-04T17:24:26.362533Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,xor-attribute-binding-assoc-learning,assoc-learning,0.166667,2026-04-04T18:54:35.507299Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,blocking-effect-assoc-learning,assoc-learning,0.875,2026-04-04T19:50:39.524456Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,temporal-pairing-tnr-assoc-learning,assoc-learning,0.5,2026-04-04T20:07:00.544193Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,second-order-extinction-assoc-learning,assoc-learning,0.5,2026-04-04T21:17:01.811161Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,retrospective-revaluation-assoc-learning,assoc-learning,0.285714,2026-04-04T21:28:12.257956Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,occasion-setting-assoc-learning,assoc-learning,0.5,2026-04-04T22:19:26.817905Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,temporal-pairing-kmp-assoc-learning,assoc-learning,0.0,2026-04-04T22:27:23.007497Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,overexpectation-assoc-learning,assoc-learning,0.0,2026-04-04T22:54:47.574982Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,sensory-preconditioning-assoc-learning,assoc-learning,0.25,2026-04-04T23:12:05.845447Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,digit-cipher-concept-learning,concept-learning,0.0,2026-04-10T14:37:37.219874Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,disjunctive-noise-concept-learning,concept-learning,0.1,2026-04-09T16:32:38.225246Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,dual-recurrence-concept-learning,concept-learning,0.22,2026-04-09T16:41:35.664056Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,encoded-triple-concept-learning,concept-learning,0.175,2026-04-09T16:55:44.379182Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,nested-logic-concept-learning,concept-learning,0.35,2026-04-10T00:31:07.991327Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,positional-encode-concept-learning,concept-learning,0.13,2026-04-10T00:32:30.561106Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,layered-transform-concept-learning,concept-learning,0.0,2026-04-12T00:33:52.903235Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,consonant-clusters-concept-learning,concept-learning,0.0,2026-04-12T00:59:44.587523Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,modular-subsequence-concept-learning,concept-learning,0.17,2026-04-12T00:59:27.993665Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,semantic-override-concept-learning,concept-learning,0.3375,2026-04-12T00:59:24.410032Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,positional-mapping-concept-learning,concept-learning,0.227273,2026-04-10T12:45:32.588621Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,relational-pairs-concept-learning,concept-learning,0.45,2026-04-10T12:45:45.602855Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,state-machine-concept-learning,concept-learning,0.340909,2026-04-10T12:46:43.409943Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,triple-parity-concept-learning,concept-learning,0.0,2026-04-10T12:47:27.126962Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,vowel-rotation-concept-learning,concept-learning,0.0,2026-04-10T15:25:34.640805Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,violation-counter-concept-learning,concept-learning,0.175,2026-04-10T13:36:40.136177Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,interleave-reverse-concept-learning,concept-learning,0.0,2026-04-10T14:49:24.934389Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,grid-transform-concept-learning,concept-learning,0.0,2026-04-10T14:53:17.306729Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,agglutinative-morphology-obs-learning,obs-learning,0.25,2026-04-16T00:49:35.599494Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,affine-transform-chain-obs-learning,obs-learning,0.0,2026-04-12T00:59:01.097134Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,arithmetic-entropy-coding-obs-learning,obs-learning,0.0,2026-04-12T00:58:39.677229Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,lfu-cache-eviction-obs-learning,obs-learning,0.0,2026-04-12T00:58:14.995672Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,auction-mechanism-second-price-obs-learning,obs-learning,0.25,2026-04-12T02:03:26.087631Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,codon-table-translation-obs-learning,obs-learning,0.0,2026-04-12T10:27:28.116883Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,flow-network-capacity-obs-learning,obs-learning,0.0,2026-04-12T00:57:14.479647Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,feistel-cipher-round-obs-learning,obs-learning,0.0,2026-04-12T01:35:53.883019Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,hidden-matrix-fill-obs-learning,obs-learning,0.0,2026-04-12T00:55:30.386919Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,hidden-damping-physics-obs-learning,obs-learning,0.25,2026-04-12T10:22:18.483149Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,singleton-gate-local-max-obs-learning,obs-learning,0.0,2026-04-12T10:19:30.411089Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,linear-feedback-shift-register-obs-learning,obs-learning,0.0,2026-04-16T00:12:46.755098Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,lattice-meet-join-obs-learning,obs-learning,0.0,2026-04-12T10:15:09.17484Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,phonological-alternation-harmony-obs-learning,obs-learning,0.25,2026-04-12T00:53:24.648756Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,hidden-token-filter-obs-learning,obs-learning,0.0,2026-04-12T00:53:03.171837Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,sigil-naming-obs-learning,obs-learning,0.0,2026-04-12T00:52:43.049092Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,pushdown-automaton-inference-obs-learning,obs-learning,0.75,2026-04-12T11:21:49.287402Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,mealy-machine-output-obs-learning,obs-learning,0.25,2026-04-12T10:11:56.328623Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,pipeline-hazard-stall-counting-obs-learning,obs-learning,0.0,2026-04-16T00:14:57.889846Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,hidden-attribute-rule-obs-learning,obs-learning,0.5,2026-04-12T11:19:12.084689Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,shapley-values-cooperative-game-obs-learning,obs-learning,0.0,2026-04-12T11:18:19.435419Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,ring-operations-hidden-carry-obs-learning,obs-learning,0.0,2026-04-12T11:17:54.729173Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,hidden-modal-logic-kripke-obs-learning,obs-learning,0.75,2026-04-15T22:15:20.333973Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,syntax-tree-rewrite-obs-learning,obs-learning,0.25,2026-04-12T00:50:11.004836Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,regex-intersection-membership-obs-learning,obs-learning,0.25,2026-04-12T00:49:52.934008Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,hidden-modal-logic-kripke2-obs-learning,obs-learning,0.375,2026-04-12T11:15:44.573462Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,hidden-priority-order-obs-learning,obs-learning,0.0,2026-04-16T10:50:08.951646Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,titration-curve-diprotic-obs-learning,obs-learning,0.2,2026-04-12T00:43:11.956674Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,finite-state-transducer-obs-learning,obs-learning,0.0,2026-04-12T00:36:45.750865Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,two-counter-machine-obs-learning,obs-learning,0.0,2026-04-12T00:42:44.317361Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,dimval-metathesis-lang-learning,lang-learning,0.192308,2026-04-12T22:18:37.300271Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,drelkovak-harmony-lang-learning,lang-learning,0.0,2026-04-12T22:18:22.130123Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,drelvak-reduplication-lang-learning,lang-learning,0.307143,2026-04-12T22:19:31.622827Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,grelkan-suppletion-lang-learning,lang-learning,0.26,2026-04-12T22:21:26.423772Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,drafnelt-switch-reference-lang-learning,lang-learning,0.4,2026-04-12T22:18:41.956425Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,kelstran-tone-lang-learning,lang-learning,0.0,2026-04-12T22:21:13.322173Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,prentova-allomorphy-wugtest-lang-learning,lang-learning,0.492857,2026-04-12T22:23:12.658307Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,skelth-allomorph-lang-learning,lang-learning,0.7,2026-04-12T22:24:15.861225Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,gwelthar-mirative-evidential-tone-lang-learning,lang-learning,0.315385,2026-04-12T22:26:00.3596Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,norkvash-scalar-lang-learning,lang-learning,0.0,2026-04-12T22:26:47.334565Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,sklonveth-root-pattern-lang-learning,lang-learning,0.164286,2026-04-12T22:27:57.023048Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,skovar-deletion-lang-learning,lang-learning,0.4,2026-04-12T22:28:14.713004Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,strelkov-ergative-lang-learning,lang-learning,0.2,2026-04-12T22:30:07.236669Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,telvari-evidentiality-lang-learning,lang-learning,0.672727,2026-04-12T22:31:47.849113Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,vrendel-templatic-lang-learning,lang-learning,0.586364,2026-04-12T22:40:35.079971Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,wukal-tones-lang-learning,lang-learning,0.463636,2026-04-12T22:40:49.747Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,vrelthan-rule-interaction-lang-learning,lang-learning,0.3,2026-04-12T22:42:11.316852Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,threlkav-scope-ergativity-lang-learning,lang-learning,0.781818,2026-04-12T22:42:16.527807Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,trenval-bleeding-lang-learning,lang-learning,0.169231,2026-04-12T22:41:31.793883Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,trevkovan-gradation-lang-learning,lang-learning,0.5,2026-04-12T22:41:30.820233Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,arithmetic-next-rf-learning,rf-learning,0.1,2026-04-13T02:50:27.431318Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,affine-cipher-word-rf-learning,rf-learning,0.8,2026-04-13T02:51:51.756958Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,battleship-1d-rf-learning,rf-learning,0.0,2026-04-13T03:07:48.959651Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,battleship-two-ships-rf-learning,rf-learning,0.1,2026-04-13T03:04:38.665406Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,chebyshev-point-rf-learning,rf-learning,0.1571,2026-04-13T10:45:39.532279Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,coin-balance-rf-learning,rf-learning,0.2,2026-04-13T03:18:31.675489Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,bitstring-hamming-rf-learning,rf-learning,0.0714,2026-04-13T03:23:34.026389Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,collatz-length-rf-learning,rf-learning,0.0124,2026-04-13T03:28:38.47505Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,crt-unique-rf-learning,rf-learning,0.2,2026-04-13T03:38:33.857116Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,base7-decode-rf-learning,rf-learning,0.1562,2026-04-13T03:58:33.214679Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,cubic-eval-rf-learning,rf-learning,0.8284,2026-04-13T04:03:34.477236Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,digitwise-l1-rf-learning,rf-learning,0.16,2026-04-13T04:08:34.717722Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,divisor-count-rf-learning,rf-learning,0.0,2026-04-13T04:18:35.721541Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,fib-like-next-rf-learning,rf-learning,0.8969,2026-04-13T04:33:36.258596Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,graph-shortest-path-rf-learning,rf-learning,0.08,2026-04-13T04:38:33.240983Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,gray-hamming-rf-learning,rf-learning,0.1,2026-04-13T04:48:29.031476Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,hanoi-two-rf-learning,rf-learning,1.0,2026-04-15T12:58:49.582789Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,manhattan-point-rf-learning,rf-learning,0.9481,2026-04-15T22:07:22.848191Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,mastermind-aggregate-rf-learning,rf-learning,0.12,2026-04-15T12:58:04.76473Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,perm-footrule-rf-learning,rf-learning,0.0667,2026-04-13T22:22:08.127499Z
GPT-5.4 nano,gpt-5.4-nano-2026-03-17,recurrence-second-order-rf-learning,rf-learning,0.2,2026-04-13T22:27:07.858932Z
