category,category_full,task_name,model,score,tier,provider
rl,Reinforcement Learning,graph_shortest_path_rf_learning,Gemini 3.1 Flash-Lite Preview,0.8881,mid,Google
rl,Reinforcement Learning,gray_hamming_rf_learning,Gemini 3.1 Flash-Lite Preview,0.15,mid,Google
rl,Reinforcement Learning,grid_octile_rf_learning,Gemini 3.1 Flash-Lite Preview,1.0,mid,Google
rl,Reinforcement Learning,hanoi_two_rf_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
rl,Reinforcement Learning,letter_overlap_word_rf_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
rl,Reinforcement Learning,manhattan_point_rf_learning,Gemini 3.1 Flash-Lite Preview,1.0,mid,Google
rl,Reinforcement Learning,mastermind_classic_rf_learning,Gemini 3.1 Flash-Lite Preview,0.04,mid,Google
rl,Reinforcement Learning,nim_heap_rf_learning,Gemini 3.1 Flash-Lite Preview,0.15,mid,Google
rl,Reinforcement Learning,perm_fixed_points_rf_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
rl,Reinforcement Learning,perm_footrule_rf_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
rl,Reinforcement Learning,recurrence_second_order_rf_learning,Gemini 3.1 Flash-Lite Preview,0.9,mid,Google
rl,Reinforcement Learning,quadratic_root_rf_learning,Gemini 3.1 Flash-Lite Preview,1.0,mid,Google
rl,Reinforcement Learning,product_hotcold_rf_learning,Gemini 3.1 Flash-Lite Preview,0.9625,mid,Google
rl,Reinforcement Learning,rule90_step_rf_learning,Gemini 3.1 Flash-Lite Preview,1.0,mid,Google
rl,Reinforcement Learning,shift_cipher_rf_learning,Gemini 3.1 Flash-Lite Preview,0.925,mid,Google
rl,Reinforcement Learning,sudoku_2x2_rf_learning,Gemini 3.1 Flash-Lite Preview,0.02,mid,Google
rl,Reinforcement Learning,sum_product_xy_rf_learning,Gemini 3.1 Flash-Lite Preview,0.9333,mid,Google
rl,Reinforcement Learning,verbal_bandit_rf_learning,Gemini 3.1 Flash-Lite Preview,0.9,mid,Google
rl,Reinforcement Learning,wordle_micro_rf_learning,Gemini 3.1 Flash-Lite Preview,0.2,mid,Google
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,Gemini 3.1 Flash-Lite Preview,0.16,mid,Google
rl,Reinforcement Learning,arithmetic_next_rf_learning,GPT-5.4,0.1857,frontier,OpenAI
rl,Reinforcement Learning,affine_cipher_word_rf_learning,GPT-5.4,0.8,frontier,OpenAI
rl,Reinforcement Learning,chebyshev_point_rf_learning,GPT-5.4,1.0,frontier,OpenAI
rl,Reinforcement Learning,battleship_two_ships_rf_learning,GPT-5.4,1.0,frontier,OpenAI
rl,Reinforcement Learning,coin_balance_rf_learning,GPT-5.4,1.0,frontier,OpenAI
rl,Reinforcement Learning,battleship_1d_rf_learning,GPT-5.4,0.9338,frontier,OpenAI
rl,Reinforcement Learning,bitstring_hamming_rf_learning,GPT-5.4,0.1857,frontier,OpenAI
rl,Reinforcement Learning,collatz_length_rf_learning,GPT-5.4,0.0196,frontier,OpenAI
rl,Reinforcement Learning,crt_unique_rf_learning,GPT-5.4,0.2,frontier,OpenAI
rl,Reinforcement Learning,base7_decode_rf_learning,GPT-5.4,0.2,frontier,OpenAI
rl,Reinforcement Learning,cubic_eval_rf_learning,GPT-5.4,0.9693,frontier,OpenAI
rl,Reinforcement Learning,digitwise_l1_rf_learning,GPT-5.4,0.1733,frontier,OpenAI
rl,Reinforcement Learning,divisor_count_rf_learning,GPT-5.4,0.7284,frontier,OpenAI
rl,Reinforcement Learning,fib_like_next_rf_learning,GPT-5.4,0.2,frontier,OpenAI
rl,Reinforcement Learning,graph_shortest_path_rf_learning,GPT-5.4,0.12,frontier,OpenAI
rl,Reinforcement Learning,gray_hamming_rf_learning,GPT-5.4,0.9182,frontier,OpenAI
rl,Reinforcement Learning,grid_octile_rf_learning,GPT-5.4,0.0,frontier,OpenAI
rl,Reinforcement Learning,hanoi_two_rf_learning,GPT-5.4,0.0,frontier,OpenAI
rl,Reinforcement Learning,letter_overlap_word_rf_learning,GPT-5.4,0.0,frontier,OpenAI
rl,Reinforcement Learning,manhattan_point_rf_learning,GPT-5.4,0.8615,frontier,OpenAI
rl,Reinforcement Learning,mastermind_classic_rf_learning,GPT-5.4,0.04,frontier,OpenAI
rl,Reinforcement Learning,nim_heap_rf_learning,GPT-5.4,0.15,frontier,OpenAI
rl,Reinforcement Learning,perm_fixed_points_rf_learning,GPT-5.4,0.12,frontier,OpenAI
rl,Reinforcement Learning,perm_footrule_rf_learning,GPT-5.4,0.9464,frontier,OpenAI
rl,Reinforcement Learning,recurrence_second_order_rf_learning,GPT-5.4,0.9654,frontier,OpenAI
rl,Reinforcement Learning,quadratic_root_rf_learning,GPT-5.4,0.982,frontier,OpenAI
rl,Reinforcement Learning,product_hotcold_rf_learning,GPT-5.4,1.0,frontier,OpenAI
rl,Reinforcement Learning,rule90_step_rf_learning,GPT-5.4,0.8987,frontier,OpenAI
rl,Reinforcement Learning,shift_cipher_rf_learning,GPT-5.4,1.0,frontier,OpenAI
rl,Reinforcement Learning,sudoku_2x2_rf_learning,GPT-5.4,0.8383,frontier,OpenAI
rl,Reinforcement Learning,sum_product_xy_rf_learning,GPT-5.4,1.0,frontier,OpenAI
rl,Reinforcement Learning,verbal_bandit_rf_learning,GPT-5.4,0.06,frontier,OpenAI
rl,Reinforcement Learning,wordle_micro_rf_learning,GPT-5.4,0.1,frontier,OpenAI
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,GPT-5.4,0.7852,frontier,OpenAI
rl,Reinforcement Learning,arithmetic_next_rf_learning,Claude Opus 4.6,0.1714,frontier,Anthropic
rl,Reinforcement Learning,affine_cipher_word_rf_learning,Claude Opus 4.6,0.04,frontier,Anthropic
rl,Reinforcement Learning,chebyshev_point_rf_learning,Claude Opus 4.6,0.9913,frontier,Anthropic
rl,Reinforcement Learning,battleship_two_ships_rf_learning,Claude Opus 4.6,0.85,frontier,Anthropic
rl,Reinforcement Learning,coin_balance_rf_learning,Claude Opus 4.6,1.0,frontier,Anthropic
rl,Reinforcement Learning,battleship_1d_rf_learning,Claude Opus 4.6,0.8279,frontier,Anthropic
rl,Reinforcement Learning,bitstring_hamming_rf_learning,Claude Opus 4.6,0.1429,frontier,Anthropic
rl,Reinforcement Learning,collatz_length_rf_learning,Claude Opus 4.6,0.9284,frontier,Anthropic
rl,Reinforcement Learning,crt_unique_rf_learning,Claude Opus 4.6,1.0,frontier,Anthropic
rl,Reinforcement Learning,base7_decode_rf_learning,Claude Opus 4.6,0.8,frontier,Anthropic
rl,Reinforcement Learning,cubic_eval_rf_learning,Claude Opus 4.6,1.0,frontier,Anthropic
rl,Reinforcement Learning,digitwise_l1_rf_learning,Claude Opus 4.6,0.1615,frontier,Anthropic
rl,Reinforcement Learning,divisor_count_rf_learning,Claude Opus 4.6,0.8,frontier,Anthropic
rl,Reinforcement Learning,fib_like_next_rf_learning,Claude Opus 4.6,0.9906,frontier,Anthropic
rl,Reinforcement Learning,graph_shortest_path_rf_learning,Claude Opus 4.6,0.8442,frontier,Anthropic
rl,Reinforcement Learning,gray_hamming_rf_learning,Claude Opus 4.6,0.0,frontier,Anthropic
rl,Reinforcement Learning,grid_octile_rf_learning,Claude Opus 4.6,0.0,frontier,Anthropic
rl,Reinforcement Learning,hanoi_two_rf_learning,Claude Opus 4.6,0.0,frontier,Anthropic
rl,Reinforcement Learning,letter_overlap_word_rf_learning,Claude Opus 4.6,0.0,frontier,Anthropic
rl,Reinforcement Learning,manhattan_point_rf_learning,Claude Opus 4.6,0.9048,frontier,Anthropic
rl,Reinforcement Learning,mastermind_classic_rf_learning,Claude Opus 4.6,0.16,frontier,Anthropic
rl,Reinforcement Learning,nim_heap_rf_learning,Claude Opus 4.6,0.0,frontier,Anthropic
rl,Reinforcement Learning,perm_fixed_points_rf_learning,Claude Opus 4.6,0.0,frontier,Anthropic
rl,Reinforcement Learning,perm_footrule_rf_learning,Claude Opus 4.6,0.0,frontier,Anthropic
rl,Reinforcement Learning,recurrence_second_order_rf_learning,Claude Opus 4.6,0.9827,frontier,Anthropic
rl,Reinforcement Learning,quadratic_root_rf_learning,Claude Opus 4.6,1.0,frontier,Anthropic
rl,Reinforcement Learning,product_hotcold_rf_learning,Claude Opus 4.6,0.8969,frontier,Anthropic
rl,Reinforcement Learning,rule90_step_rf_learning,Claude Opus 4.6,0.9325,frontier,Anthropic
rl,Reinforcement Learning,shift_cipher_rf_learning,Claude Opus 4.6,0.2,frontier,Anthropic
rl,Reinforcement Learning,sudoku_2x2_rf_learning,Claude Opus 4.6,0.993,frontier,Anthropic
rl,Reinforcement Learning,sum_product_xy_rf_learning,Claude Opus 4.6,1.0,frontier,Anthropic
rl,Reinforcement Learning,verbal_bandit_rf_learning,Claude Opus 4.6,0.2,frontier,Anthropic
rl,Reinforcement Learning,wordle_micro_rf_learning,Claude Opus 4.6,0.2,frontier,Anthropic
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,Claude Opus 4.6,0.9182,frontier,Anthropic
rl,Reinforcement Learning,arithmetic_next_rf_learning,Claude Haiku 4.5,0.1286,small,Anthropic
rl,Reinforcement Learning,affine_cipher_word_rf_learning,Claude Haiku 4.5,0.04,small,Anthropic
rl,Reinforcement Learning,chebyshev_point_rf_learning,Claude Haiku 4.5,0.1857,small,Anthropic
rl,Reinforcement Learning,battleship_two_ships_rf_learning,Claude Haiku 4.5,0.9719,small,Anthropic
rl,Reinforcement Learning,coin_balance_rf_learning,Claude Haiku 4.5,1.0,small,Anthropic
rl,Reinforcement Learning,battleship_1d_rf_learning,Claude Haiku 4.5,0.9404,small,Anthropic
rl,Reinforcement Learning,bitstring_hamming_rf_learning,Claude Haiku 4.5,0.1429,small,Anthropic
rl,Reinforcement Learning,collatz_length_rf_learning,Claude Haiku 4.5,0.8364,small,Anthropic
rl,Reinforcement Learning,crt_unique_rf_learning,Claude Haiku 4.5,0.2,small,Anthropic
rl,Reinforcement Learning,base7_decode_rf_learning,Claude Haiku 4.5,1.0,small,Anthropic
rl,Reinforcement Learning,cubic_eval_rf_learning,Claude Haiku 4.5,0.9795,small,Anthropic
rl,Reinforcement Learning,digitwise_l1_rf_learning,Claude Haiku 4.5,0.1289,small,Anthropic
rl,Reinforcement Learning,divisor_count_rf_learning,Claude Haiku 4.5,0.7898,small,Anthropic
rl,Reinforcement Learning,fib_like_next_rf_learning,Claude Haiku 4.5,1.0,small,Anthropic
rl,Reinforcement Learning,graph_shortest_path_rf_learning,Claude Haiku 4.5,0.8,small,Anthropic
rl,Reinforcement Learning,gray_hamming_rf_learning,Claude Haiku 4.5,0.15,small,Anthropic
rl,Reinforcement Learning,grid_octile_rf_learning,Claude Haiku 4.5,0.0,small,Anthropic
rl,Reinforcement Learning,hanoi_two_rf_learning,Claude Haiku 4.5,0.0,small,Anthropic
rl,Reinforcement Learning,letter_overlap_word_rf_learning,Claude Haiku 4.5,0.0,small,Anthropic
rl,Reinforcement Learning,manhattan_point_rf_learning,Claude Haiku 4.5,1.0,small,Anthropic
rl,Reinforcement Learning,mastermind_classic_rf_learning,Claude Haiku 4.5,0.16,small,Anthropic
rl,Reinforcement Learning,nim_heap_rf_learning,Claude Haiku 4.5,0.15,small,Anthropic
rl,Reinforcement Learning,perm_fixed_points_rf_learning,Claude Haiku 4.5,0.04,small,Anthropic
rl,Reinforcement Learning,perm_footrule_rf_learning,Claude Haiku 4.5,0.0,small,Anthropic
rl,Reinforcement Learning,recurrence_second_order_rf_learning,Claude Haiku 4.5,0.2,small,Anthropic
rl,Reinforcement Learning,quadratic_root_rf_learning,Claude Haiku 4.5,1.0,small,Anthropic
rl,Reinforcement Learning,product_hotcold_rf_learning,Claude Haiku 4.5,1.0,small,Anthropic
rl,Reinforcement Learning,rule90_step_rf_learning,Claude Haiku 4.5,0.8875,small,Anthropic
rl,Reinforcement Learning,shift_cipher_rf_learning,Claude Haiku 4.5,0.2,small,Anthropic
rl,Reinforcement Learning,sudoku_2x2_rf_learning,Claude Haiku 4.5,1.0,small,Anthropic
rl,Reinforcement Learning,sum_product_xy_rf_learning,Claude Haiku 4.5,0.9333,small,Anthropic
rl,Reinforcement Learning,verbal_bandit_rf_learning,Claude Haiku 4.5,0.8845,small,Anthropic
rl,Reinforcement Learning,wordle_micro_rf_learning,Claude Haiku 4.5,0.1667,small,Anthropic
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,Claude Haiku 4.5,0.14,small,Anthropic
rl,Reinforcement Learning,arithmetic_next_rf_learning,GPT-5.4 mini,0.1143,mid,OpenAI
rl,Reinforcement Learning,affine_cipher_word_rf_learning,GPT-5.4 mini,0.0,mid,OpenAI
rl,Reinforcement Learning,chebyshev_point_rf_learning,GPT-5.4 mini,0.1857,mid,OpenAI
rl,Reinforcement Learning,battleship_two_ships_rf_learning,GPT-5.4 mini,0.9812,mid,OpenAI
rl,Reinforcement Learning,coin_balance_rf_learning,GPT-5.4 mini,0.9603,mid,OpenAI
rl,Reinforcement Learning,battleship_1d_rf_learning,GPT-5.4 mini,0.9735,mid,OpenAI
rl,Reinforcement Learning,bitstring_hamming_rf_learning,GPT-5.4 mini,0.1286,mid,OpenAI
rl,Reinforcement Learning,collatz_length_rf_learning,GPT-5.4 mini,0.014,mid,OpenAI
rl,Reinforcement Learning,crt_unique_rf_learning,GPT-5.4 mini,0.2,mid,OpenAI
rl,Reinforcement Learning,base7_decode_rf_learning,GPT-5.4 mini,0.2,mid,OpenAI
rl,Reinforcement Learning,cubic_eval_rf_learning,GPT-5.4 mini,0.2,mid,OpenAI
rl,Reinforcement Learning,digitwise_l1_rf_learning,GPT-5.4 mini,0.1615,mid,OpenAI
rl,Reinforcement Learning,divisor_count_rf_learning,GPT-5.4 mini,0.8,mid,OpenAI
rl,Reinforcement Learning,fib_like_next_rf_learning,GPT-5.4 mini,0.2,mid,OpenAI
rl,Reinforcement Learning,graph_shortest_path_rf_learning,GPT-5.4 mini,0.86,mid,OpenAI
rl,Reinforcement Learning,gray_hamming_rf_learning,GPT-5.4 mini,0.1167,mid,OpenAI
rl,Reinforcement Learning,grid_octile_rf_learning,GPT-5.4 mini,0.08,mid,OpenAI
rl,Reinforcement Learning,hanoi_two_rf_learning,GPT-5.4 mini,0.0,mid,OpenAI
rl,Reinforcement Learning,letter_overlap_word_rf_learning,GPT-5.4 mini,0.0,mid,OpenAI
rl,Reinforcement Learning,manhattan_point_rf_learning,GPT-5.4 mini,0.15,mid,OpenAI
rl,Reinforcement Learning,mastermind_classic_rf_learning,GPT-5.4 mini,0.04,mid,OpenAI
rl,Reinforcement Learning,nim_heap_rf_learning,GPT-5.4 mini,0.15,mid,OpenAI
rl,Reinforcement Learning,perm_fixed_points_rf_learning,GPT-5.4 mini,0.12,mid,OpenAI
rl,Reinforcement Learning,perm_footrule_rf_learning,GPT-5.4 mini,0.0667,mid,OpenAI
rl,Reinforcement Learning,recurrence_second_order_rf_learning,GPT-5.4 mini,0.2,mid,OpenAI
rl,Reinforcement Learning,quadratic_root_rf_learning,GPT-5.4 mini,0.1845,mid,OpenAI
rl,Reinforcement Learning,product_hotcold_rf_learning,GPT-5.4 mini,1.0,mid,OpenAI
rl,Reinforcement Learning,rule90_step_rf_learning,GPT-5.4 mini,0.91,mid,OpenAI
rl,Reinforcement Learning,shift_cipher_rf_learning,GPT-5.4 mini,0.9333,mid,OpenAI
rl,Reinforcement Learning,sudoku_2x2_rf_learning,GPT-5.4 mini,0.02,mid,OpenAI
rl,Reinforcement Learning,sum_product_xy_rf_learning,GPT-5.4 mini,1.0,mid,OpenAI
rl,Reinforcement Learning,verbal_bandit_rf_learning,GPT-5.4 mini,0.85,mid,OpenAI
rl,Reinforcement Learning,wordle_micro_rf_learning,GPT-5.4 mini,0.1,mid,OpenAI
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,GPT-5.4 mini,0.18,mid,OpenAI
rl,Reinforcement Learning,arithmetic_next_rf_learning,Qwen 3 Next 80B Instruct,0.1,small,Open-source
rl,Reinforcement Learning,affine_cipher_word_rf_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
rl,Reinforcement Learning,chebyshev_point_rf_learning,Qwen 3 Next 80B Instruct,0.1643,small,Open-source
rl,Reinforcement Learning,battleship_two_ships_rf_learning,Qwen 3 Next 80B Instruct,0.1,small,Open-source
rl,Reinforcement Learning,coin_balance_rf_learning,Qwen 3 Next 80B Instruct,0.8412,small,Open-source
rl,Reinforcement Learning,battleship_1d_rf_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
rl,Reinforcement Learning,bitstring_hamming_rf_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
rl,Reinforcement Learning,collatz_length_rf_learning,Qwen 3 Next 80B Instruct,0.0248,small,Open-source
rl,Reinforcement Learning,crt_unique_rf_learning,Qwen 3 Next 80B Instruct,0.9333,small,Open-source
rl,Reinforcement Learning,base7_decode_rf_learning,Qwen 3 Next 80B Instruct,0.125,small,Open-source
rl,Reinforcement Learning,cubic_eval_rf_learning,Qwen 3 Next 80B Instruct,0.8159,small,Open-source
rl,Reinforcement Learning,digitwise_l1_rf_learning,Qwen 3 Next 80B Instruct,0.1541,small,Open-source
rl,Reinforcement Learning,divisor_count_rf_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
rl,Reinforcement Learning,fib_like_next_rf_learning,Qwen 3 Next 80B Instruct,0.8125,small,Open-source
rl,Reinforcement Learning,graph_shortest_path_rf_learning,Qwen 3 Next 80B Instruct,0.8,small,Open-source
rl,Reinforcement Learning,gray_hamming_rf_learning,Qwen 3 Next 80B Instruct,0.15,small,Open-source
rl,Reinforcement Learning,grid_octile_rf_learning,Qwen 3 Next 80B Instruct,0.8688,small,Open-source
rl,Reinforcement Learning,hanoi_two_rf_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
rl,Reinforcement Learning,letter_overlap_word_rf_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
rl,Reinforcement Learning,manhattan_point_rf_learning,Qwen 3 Next 80B Instruct,0.1,small,Open-source
rl,Reinforcement Learning,mastermind_classic_rf_learning,Qwen 3 Next 80B Instruct,0.08,small,Open-source
rl,Reinforcement Learning,nim_heap_rf_learning,Qwen 3 Next 80B Instruct,0.15,small,Open-source
rl,Reinforcement Learning,perm_fixed_points_rf_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
rl,Reinforcement Learning,perm_footrule_rf_learning,Qwen 3 Next 80B Instruct,0.0,small,Open-source
rl,Reinforcement Learning,recurrence_second_order_rf_learning,Qwen 3 Next 80B Instruct,0.05,small,Open-source
rl,Reinforcement Learning,quadratic_root_rf_learning,Qwen 3 Next 80B Instruct,0.1974,small,Open-source
rl,Reinforcement Learning,product_hotcold_rf_learning,Qwen 3 Next 80B Instruct,0.1818,small,Open-source
rl,Reinforcement Learning,rule90_step_rf_learning,Qwen 3 Next 80B Instruct,1.0,small,Open-source
rl,Reinforcement Learning,shift_cipher_rf_learning,Qwen 3 Next 80B Instruct,0.9333,small,Open-source
rl,Reinforcement Learning,sudoku_2x2_rf_learning,Qwen 3 Next 80B Instruct,0.9578,small,Open-source
rl,Reinforcement Learning,sum_product_xy_rf_learning,Qwen 3 Next 80B Instruct,0.2,small,Open-source
rl,Reinforcement Learning,verbal_bandit_rf_learning,Qwen 3 Next 80B Instruct,0.9,small,Open-source
rl,Reinforcement Learning,wordle_micro_rf_learning,Qwen 3 Next 80B Instruct,0.0667,small,Open-source
rl,Reinforcement Learning,xor_subset_hamming_rf_learning,Qwen 3 Next 80B Instruct,0.18,small,Open-source
rl,Reinforcement Learning,arithmetic_next_rf_learning,GPT-5.4 nano,0.1,small,OpenAI
rl,Reinforcement Learning,affine_cipher_word_rf_learning,GPT-5.4 nano,0.8,small,OpenAI
rl,Reinforcement Learning,chebyshev_point_rf_learning,GPT-5.4 nano,0.1571,small,OpenAI
rl,Reinforcement Learning,battleship_two_ships_rf_learning,GPT-5.4 nano,0.1,small,OpenAI
rl,Reinforcement Learning,coin_balance_rf_learning,GPT-5.4 nano,0.2,small,OpenAI
rl,Reinforcement Learning,battleship_1d_rf_learning,GPT-5.4 nano,0.0,small,OpenAI
rl,Reinforcement Learning,bitstring_hamming_rf_learning,GPT-5.4 nano,0.0714,small,OpenAI
rl,Reinforcement Learning,collatz_length_rf_learning,GPT-5.4 nano,0.0124,small,OpenAI
rl,Reinforcement Learning,crt_unique_rf_learning,GPT-5.4 nano,0.2,small,OpenAI
rl,Reinforcement Learning,base7_decode_rf_learning,GPT-5.4 nano,0.1562,small,OpenAI
rl,Reinforcement Learning,cubic_eval_rf_learning,GPT-5.4 nano,0.8284,small,OpenAI
rl,Reinforcement Learning,digitwise_l1_rf_learning,GPT-5.4 nano,0.16,small,OpenAI
rl,Reinforcement Learning,divisor_count_rf_learning,GPT-5.4 nano,0.0,small,OpenAI
rl,Reinforcement Learning,fib_like_next_rf_learning,GPT-5.4 nano,0.8969,small,OpenAI
rl,Reinforcement Learning,graph_shortest_path_rf_learning,GPT-5.4 nano,0.08,small,OpenAI
rl,Reinforcement Learning,gray_hamming_rf_learning,GPT-5.4 nano,0.1,small,OpenAI
rl,Reinforcement Learning,grid_octile_rf_learning,GPT-5.4 nano,0.9187,small,OpenAI
rl,Reinforcement Learning,hanoi_two_rf_learning,GPT-5.4 nano,0.0,small,OpenAI
rl,Reinforcement Learning,letter_overlap_word_rf_learning,GPT-5.4 nano,0.0,small,OpenAI
rl,Reinforcement Learning,manhattan_point_rf_learning,GPT-5.4 nano,1.0,small,OpenAI
rl,Reinforcement Learning,mastermind_classic_rf_learning,GPT-5.4 nano,0.04,small,OpenAI
rl,Reinforcement Learning,nim_heap_rf_learning,GPT-5.4 nano,0.1,small,OpenAI
rl,Reinforcement Learning,perm_fixed_points_rf_learning,GPT-5.4 nano,0.12,small,OpenAI
rl,Reinforcement Learning,perm_footrule_rf_learning,GPT-5.4 nano,0.0667,small,OpenAI
rl,Reinforcement Learning,recurrence_second_order_rf_learning,GPT-5.4 nano,0.2,small,OpenAI
rl,Reinforcement Learning,quadratic_root_rf_learning,GPT-5.4 nano,0.1845,small,OpenAI
rl,Reinforcement Learning,product_hotcold_rf_learning,GPT-5.4 nano,0.1636,small,OpenAI
rl,Reinforcement Learning,rule90_step_rf_learning,GPT-5.4 nano,0.1333,small,OpenAI
rl,Reinforcement Learning,shift_cipher_rf_learning,GPT-5.4 nano,0.2,small,OpenAI
rl,Reinforcement Learning,sudoku_2x2_rf_learning,GPT-5.4 nano,0.02,small,OpenAI
rl,Reinforcement Learning,sum_product_xy_rf_learning,GPT-5.4 nano,0.2,small,OpenAI
rl,Reinforcement Learning,verbal_bandit_rf_learning,GPT-5.4 nano,0.2,small,OpenAI
