task_slug,task_name,category,model,score,avg_input_tokens,avg_output_tokens,wall_sec,n_requests,total_input_tokens,total_output_tokens,avg_latency_ms
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,DeepSeek V3.2,0.75,,,,,,,
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,GLM-5,1.0,,,,,,,
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,GPT-5.4,0.5,,,,,,,
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,GPT-5.4 mini,0.5,,,,,,,
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,GPT-5.4 nano,0.25,,,,,,,
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,Gemini 2.5 Flash,0.25,,,,,,,
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,Gemini 3.1 Flash-Lite Preview,0.5,,,,,,,
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,Gemini 3.1 Pro Preview,1.0,,,,,,,
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,Gemma 4 26B A4B,0.25,,,,,,,
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,Qwen 3 Next 80B Instruct,0.75,,,,,,,
syntax-tree-rewrite-obs-learning,syntax_tree_rewrite_obs_learning,Observational Learning,Qwen 3 Next 80B Thinking,0.75,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,Claude Haiku 4.5,0.5636363636363636,1688.0,99.6,15.85,10,16880,996,1396.3
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,Claude Opus 4.6,0.8909090909090909,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,Claude Sonnet 4.6,1.0,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,DeepSeek V3.2,0.8909090909090909,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,GLM-5,0.9454545454545454,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,GPT-5.4,1.0,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,GPT-5.4 mini,0.8909090909090909,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,GPT-5.4 nano,0.6727272727272728,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,Gemini 2.5 Flash,0.6727272727272728,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,Gemini 3.1 Flash-Lite Preview,1.0,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,Gemini 3.1 Pro Preview,1.0,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,Gemma 4 26B A4B,0.4545454545454546,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,Qwen 3 Next 80B Instruct,0.8363636363636364,,,,,,,
telvari-evidentiality-lang-learning,telvari_evidentiality_lang_learning,Language Learning,Qwen 3 Next 80B Thinking,0.8909090909090909,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,Claude Haiku 4.5,0.3333333333333333,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,Claude Opus 4.6,0.5,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,Claude Sonnet 4.6,0.6666666666666666,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,DeepSeek V3.2,0.5,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,GLM-5,1.0,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,GPT-5.4,1.0,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,GPT-5.4 mini,0.3333333333333333,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,GPT-5.4 nano,0.0,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,Gemini 2.5 Flash,0.16666666666666666,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,Gemini 3.1 Flash-Lite Preview,0.5,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,Gemini 3.1 Pro Preview,1.0,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,Gemma 4 26B A4B,0.0,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,Qwen 3 Next 80B Instruct,0.16666666666666666,,,,,,,
temporal-pairing-kmp-assoc-learning,gated_dual_signal_binding_assoc_learning,Associative Learning,Qwen 3 Next 80B Thinking,0.8333333333333334,8184.0,51306.0,267.66,1,8184,51306,266304.0
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,Claude Haiku 4.5,1.0,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,Claude Opus 4.6,1.0,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,Claude Sonnet 4.6,1.0,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,DeepSeek V3.2,0.75,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,GLM-5,1.0,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,GPT-5.4,1.0,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,GPT-5.4 mini,1.0,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,GPT-5.4 nano,0.5,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,Gemini 2.5 Flash,0.75,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,Gemini 3.1 Flash-Lite Preview,1.0,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,Gemini 3.1 Pro Preview,1.0,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,Gemma 4 26B A4B,0.5,75729.0,33.0,5.53,1,75729,33,4280.0
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,Qwen 3 Next 80B Instruct,0.75,,,,,,,
temporal-pairing-tnr-assoc-learning,temporal_pairing_tnr_assoc_learning,Associative Learning,Qwen 3 Next 80B Thinking,1.0,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,Claude Haiku 4.5,0.7818181818181817,1639.8,171.5,11.93,6,9839,1029,1752.5
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,Claude Opus 4.6,1.0,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,Claude Sonnet 4.6,1.0,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,DeepSeek V3.2,0.8909090909090909,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,GLM-5,1.0,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,GPT-5.4,1.0,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,GPT-5.4 mini,0.9454545454545454,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,GPT-5.4 nano,0.7818181818181817,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,Gemini 2.5 Flash,1.0,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,Gemini 3.1 Flash-Lite Preview,1.0,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,Gemini 3.1 Pro Preview,1.0,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,Gemma 4 26B A4B,0.7272727272727273,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,Qwen 3 Next 80B Instruct,0.8363636363636364,,,,,,,
threlkav-scope-ergativity-lang-learning,threlkav_scope_ergativity_lang_learning,Language Learning,Qwen 3 Next 80B Thinking,1.0,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,Claude Haiku 4.5,0.2,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,Claude Opus 4.6,0.2,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,Claude Sonnet 4.6,0.2,1341.0,119.0,2.67,1,1341,119,1751.0
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,DeepSeek V3.2,0.6,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,GLM-5,0.6,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,GPT-5.4,0.4,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,GPT-5.4 mini,0.2,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,GPT-5.4 nano,0.2,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,Gemini 2.5 Flash,0.2,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,Gemini 3.1 Flash-Lite Preview,0.2,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,Gemini 3.1 Pro Preview,0.8,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,Gemma 4 26B A4B,0.2,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,Qwen 3 Next 80B Instruct,0.2,,,,,,,
titration-curve-diprotic-obs-learning,titration_curve_diprotic_obs_learning,Observational Learning,Qwen 3 Next 80B Thinking,0.4,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,Claude Haiku 4.5,0.5846153846153846,1645.9,100.2,13.84,11,18105,1102,1070.4
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,Claude Opus 4.6,0.30000000000000004,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,Claude Sonnet 4.6,0.4,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,DeepSeek V3.2,0.49230769230769234,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,GLM-5,0.9076923076923077,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,GPT-5.4,0.8153846153846154,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,GPT-5.4 mini,0.9076923076923077,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,GPT-5.4 nano,0.16923076923076924,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,Gemini 2.5 Flash,0.4,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,Gemini 3.1 Flash-Lite Preview,0.6807692307692308,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,Gemini 3.1 Pro Preview,0.8615384615384615,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,Gemma 4 26B A4B,0.4461538461538461,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,Qwen 3 Next 80B Instruct,0.6115384615384616,,,,,,,
trenval-bleeding-lang-learning,trenval_bleeding_lang_learning,Language Learning,Qwen 3 Next 80B Thinking,0.7692307692307693,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,Claude Haiku 4.5,0.30000000000000004,2485.8,162.2,29.66,16,39772,2595,1644.7
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,Claude Opus 4.6,0.5,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,Claude Sonnet 4.6,0.5,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,DeepSeek V3.2,0.37142857142857144,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,GLM-5,0.8714285714285714,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,GPT-5.4,1.0,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,GPT-5.4 mini,0.41428571428571426,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,GPT-5.4 nano,0.5,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,Gemini 2.5 Flash,1.0,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,Gemini 3.1 Flash-Lite Preview,0.5,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,Gemini 3.1 Pro Preview,0.75,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,Gemma 4 26B A4B,0.2,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,Qwen 3 Next 80B Instruct,0.42857142857142855,,,,,,,
trevkovan-gradation-lang-learning,trevkovan_gradation_lang_learning,Language Learning,Qwen 3 Next 80B Thinking,1.0,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,Claude Haiku 4.5,0.2,1919.1,110.5,27.81,17,32624,1879,1482.8
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,Claude Opus 4.6,0.2,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,Claude Sonnet 4.6,0.51,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,DeepSeek V3.2,0.45000000000000007,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,GLM-5,0.25,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,GPT-5.4,0.13,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,GPT-5.4 mini,0.32,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,GPT-5.4 nano,0.0,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,Gemini 2.5 Flash,0.24,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,Gemini 3.1 Flash-Lite Preview,0.76,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,Gemini 3.1 Pro Preview,0.64,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,Gemma 4 26B A4B,0.12,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,Qwen 3 Next 80B Instruct,0.30000000000000004,,,,,,,
triple-parity-concept-learning,triple_parity_concept_learning,Concept Formation,Qwen 3 Next 80B Thinking,0.46,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,Claude Haiku 4.5,0.16666666666666666,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,Claude Opus 4.6,0.16666666666666666,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,Claude Sonnet 4.6,0.16666666666666666,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,DeepSeek V3.2,0.0,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,GLM-5,0.6666666666666666,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,GPT-5.4,0.0,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,GPT-5.4 mini,0.0,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,GPT-5.4 nano,0.0,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,Gemini 2.5 Flash,0.8333333333333334,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,Gemini 3.1 Flash-Lite Preview,0.6666666666666666,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,Gemini 3.1 Pro Preview,0.16666666666666666,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,Gemma 4 26B A4B,0.3333333333333333,2066.0,85.0,3.25,1,2066,85,2242.0
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,Qwen 3 Next 80B Instruct,0.16666666666666666,,,,,,,
two-counter-machine-obs-learning,two_counter_machine_obs_learning,Observational Learning,Qwen 3 Next 80B Thinking,1.0,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,Claude Haiku 4.5,0.8845,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,Claude Opus 4.6,0.2,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,Claude Sonnet 4.6,0.18,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,DeepSeek V3.2,0.2,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,GLM-5,0.2,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,GPT-5.4,0.06,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,GPT-5.4 mini,0.85,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,GPT-5.4 nano,0.2,1018.9,18.8,35.33,32,32605,600,985.8
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,Gemini 2.5 Flash,0.9763,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,Gemini 3.1 Flash-Lite Preview,0.9,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,Gemini 3.1 Pro Preview,1.0,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,Gemma 4 26B A4B,0.2,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,Qwen 3 Next 80B Instruct,0.9,,,,,,,
verbal-bandit-rf-learning,verbal_bandit_rf_learning,Reinforcement Learning,Qwen 3 Next 80B Thinking,0.9,,,,,,,
violation-counter-concept-learning,violation_counter_concept_learning,Concept Formation,Claude Haiku 4.5,0.0,,,,,,,
violation-counter-concept-learning,violation_counter_concept_learning,Concept Formation,Claude Opus 4.6,0.2,,,,,,,
violation-counter-concept-learning,violation_counter_concept_learning,Concept Formation,Claude Sonnet 4.6,0.2,,,,,,,
